Date,Mode,Category,Remark,Amount,Income_Expense,Transaction_id
03-02-2022,Credit Card,Utilities,drill machine,2110.06,Expense,552541a9-4382-4ad1-a642-383287dda9a3
03-02-2022,Mobile Wallet,Communication,youtube premium,771.21,Expense,de3a60f7-8592-4de4-8f5e-059141e2a8dc
03-02-2022,Credit Card,Education,drawing book,3267.41,Expense,a3c582dc-b4d8-4528-ae5e-b52b0ba97147
03-02-2022,Net Banking,Financial Dues,nps contribution,2327.99,Expense,cd2230ae-817c-497b-a693-451f521772c0
03-02-2022,Mobile Wallet,Rewards,cashback offer,476.96,Income,2614e44d-aa0c-48fa-a366-10cab9d8b800
04-02-2022,Credit Card,Education,crayons,2689.05,Expense,669407f5-ed90-4325-b617-13f364bf14ec
04-02-2022,UPI,Communication,cable tv bill,1144.24,Expense,f4ea918f-674e-4460-8a1e-0744fa95bad3
04-02-2022,Credit Card,Healthcare,antibiotics,2914.85,Expense,bb22174e-c403-43f6-bccc-ab604eba0f39
04-02-2022,UPI,Utilities,lamps and lights,1128.98,Expense,55638815-b243-4f8f-9514-76ba08138eb7
05-02-2022,Net Banking,Rent,maintenance charges,14182.35,Expense,b4ca8e2d-04bc-4269-9b1f-d6fbc99bd3e7
05-02-2022,Debit Card,Utilities,vacuum cleaner,1656.41,Expense,ba9c094a-4952-4930-adaa-8ad3b646233d
05-02-2022,Credit Card,Education,school fees,1016.97,Expense,6544aac7-a908-440a-8b6f-3694bb7bfdec
05-02-2022,UPI,Domestic Help,maid fees,3468.15,Expense,d443d2d6-c551-45d8-9831-d83f80226832
05-02-2022,Net Banking,Financial Dues,RD,3902.54,Expense,543e00bc-c84c-47c0-bf3e-7069f2aa22a7
05-02-2022,UPI,Miscellaneous,insurance claim settlement,321.66,Income,c713aaad-47be-45ef-8af7-2f84c38b90d0
06-02-2022,UPI,Care Essentials,kajal,135.79,Expense,af71bdf0-db5f-4c62-980e-8d7a9ab27a4c
06-02-2022,UPI,Miscellaneous,watch strap replacement,5143.12,Expense,f7219e7a-f9db-4a2e-8ce9-56b808590a7a
06-02-2022,Credit Card,Transportation,new helmet,2155.67,Expense,c8af6b43-b4ac-4846-b61c-d89ece73bbe1
06-02-2022,Cash,Groceries,frozen veggies,210.8,Expense,002a0c0e-707e-45ef-9a02-9e2e8bd05cee
07-02-2022,UPI,Groceries,snacks,146.24,Expense,192a61a0-e493-4b39-9be1-dd6ad4a0a3e7
07-02-2022,Credit Card,Utilities,torchlight,4067.61,Expense,ee897146-4d58-4d19-8fb7-80f0ed3e344e
07-02-2022,Mobile Wallet,Communication,headphones,844.16,Expense,c38382ba-5506-46cf-b98b-39c99485b88e
07-02-2022,Net Banking,Financial Dues,endowment plan payment,7000.16,Expense,03c579ac-1834-4bfe-886b-345b0fa88a20
08-02-2022,Cash,Groceries,tata salt,109.89,Expense,ef391128-e5f2-47cd-af26-496f2a357f95
08-02-2022,Credit Card,Communication,mobile postpaid bill,533.99,Expense,f3a51ed3-7595-4221-bf4d-dddd252778a1
08-02-2022,Net Banking,Education,book fair purchase,9918.98,Expense,26c497c2-e08c-4ed0-97d5-db83511f396d
08-02-2022,Net Banking,Financial Dues,bank overdraft fee,11730.14,Expense,d9439349-0f7b-4a0e-990c-98d5000de98e
09-02-2022,Cash,Care Essentials,makeup items,373.65,Expense,7585ba1c-43a3-4386-add6-fe0abe4ddff4
09-02-2022,Debit Card,Communication,magazine,1008.22,Expense,db872a47-3445-4a2e-9445-66e159df9c99
09-02-2022,Credit Card,Education,exam fees,1005.65,Expense,c1bc2de7-4736-48d6-b449-76e61ceac2f6
09-02-2022,UPI,Transportation,local train,98.12,Expense,c96b2b32-7ed4-417d-aaa1-d84a1fad8c83
09-02-2022,Net Banking,Utilities,new hp printer,2987.29,Expense,5812e93f-7a8a-4fbf-9ffb-320bea7d5246
09-02-2022,Net Banking,Rent,maintenance charges,11205.71,Expense,642642ad-e4bf-4512-888f-6e7d94deba1b
10-02-2022,Credit Card,Transportation,car cleaning,1747.69,Expense,2f5649d6-3465-4867-9fff-ab62fea77708
10-02-2022,Mobile Wallet,Communication,hotstar,835.43,Expense,b183fe50-47ec-4771-8fea-2c94fee303cc
10-02-2022,Credit Card,Education,online course fees,1278.58,Expense,5c3bda9f-43f1-4fcc-8d7f-0e4c437e5fa6
10-02-2022,UPI,Domestic Help,car cleaner fee,4422.63,Expense,63dc3d58-e080-4406-af61-dcb4d5897a87
10-02-2022,UPI,Care Essentials,facial pack,327.41,Expense,cdef32e1-c629-45ed-85c0-c6d7d4471bd5
10-02-2022,Net Banking,Financial Dues,endowment plan payment,10886.83,Expense,a818d4eb-f5f6-490b-ab0f-65549d58347c
11-02-2022,Debit Card,Enrichment,yoga class fees,1740.34,Expense,f0cc3e50-b2a7-4012-ad30-f46aef9d27bb
12-02-2022,UPI,Healthcare,cataract surgery,395.68,Expense,69e8f774-2696-4657-8c5e-a0f49ecb6daa
12-02-2022,Cash,Transportation,car cleaning,106.87,Expense,0402650e-6c73-45c4-be1d-34b10f131cf5
13-02-2022,Debit Card,Miscellaneous,bonus points redemption,4468.92,Income,1e531bb1-7faa-4466-a77c-7b4c7e4cf981
13-02-2022,Mobile Wallet,Rewards,free appliance offer,311.68,Income,6289baac-5d80-44c1-833a-db6d0b29add9
14-02-2022,UPI,Transportation,ola cab ride,822.16,Expense,57271dd2-ef11-4a71-b11f-87e34ef12666
15-02-2022,Debit Card,Transportation,vehicle registration fee,2398.2,Expense,7690b706-8b98-4fef-aa78-9355aea7ea00
15-02-2022,UPI,Enrichment,video editing course,528.77,Expense,0cc8bb92-0f9c-4f20-82fc-f0c89108ffaf
15-02-2022,UPI,Gifts,diwali cash gift,2150.82,Income,b9172ac0-f274-449d-a8a7-80cbc50c6b88
16-02-2022,UPI,Care Essentials,facial pack,215.95,Expense,6fec6366-b68f-43b6-b87b-c173acd2800f
16-02-2022,UPI,Discretionary,shopping,743.11,Expense,2ed2a37f-c6ac-4c4f-931a-e9494ecf3c03
17-02-2022,Cash,Groceries,mop and broom,128.58,Expense,a927a989-5605-41e9-8d26-0caddd671ec1
18-02-2022,Cash,Transportation,uber cab,45.66,Expense,1406232d-cd25-44e9-aad8-dd4d94260f71
19-02-2022,Cash,Discretionary,spa visit,201.49,Expense,d811f737-bf1e-4f40-9715-af3dda00ede8
19-02-2022,Cash,Groceries,jaggery,454.37,Expense,c96edf8c-c87f-4785-80e6-940823a1064a
19-02-2022,Debit Card,Healthcare,nutritionist consultation,2214.46,Expense,6a0b5204-eec4-4d05-a9af-7a8ffe08d1d9
19-02-2022,Mobile Wallet,Transportation,bus tickets,340.39,Expense,184fc15f-b793-4c09-8642-ff6843da242d
19-02-2022,Credit Card,Miscellaneous,donation to charity,3676.81,Expense,5267b002-a000-4c67-b63e-914bdd842317
20-02-2022,Credit Card,Miscellaneous,aadhaar card correction fee,6922.38,Expense,b32b5bc8-46fb-4f76-bbb9-3292cc3aa01c
20-02-2022,Cash,Care Essentials,scented oil,137.16,Expense,0b886bfc-28fe-42e7-aaea-9e502642cbfe
20-02-2022,Debit Card,Transportation,bus,1242.21,Expense,197c152f-d7ae-4f41-87ca-87b8b3067b34
20-02-2022,UPI,Groceries,non-veg snack items,276.27,Expense,ec72bf21-d7c1-4c57-9e42-4bfef6b92d8f
21-02-2022,Mobile Wallet,Transportation,bike repair,759.78,Expense,225e5772-354d-4839-8c02-7b9ee2b30003
22-02-2022,UPI,Groceries,dishwashing soap,640.96,Expense,efa102b1-8579-4e2e-9d83-16721ed9c17e
22-02-2022,Mobile Wallet,Transportation,tram,565.92,Expense,35fb2821-9757-4768-b73f-f5b0b9ae2b96
22-02-2022,Mobile Wallet,Care Essentials,kajal,389.26,Expense,3358381b-02ae-4c13-9c0b-89d9c522d2b9
23-02-2022,Debit Card,Transportation,shared cab,1899.72,Expense,0778ef9a-8ef0-4c62-8de6-1ae230b1ab23
23-02-2022,Mobile Wallet,Rewards,axis bank points,917.01,Income,0e627011-93b3-41cc-845d-07294e3ee367
24-02-2022,UPI,Groceries,prawns,428.33,Expense,49731ae7-3f7c-4460-bc93-38e40b3a194f
24-02-2022,Debit Card,Transportation,battery replacement,594.38,Expense,551d910a-8f05-48ec-8060-64e493cded7d
24-02-2022,Credit Card,Miscellaneous,rebate,6901.0,Income,42a0537f-6bcf-4d91-8818-51e75e475068
25-02-2022,Mobile Wallet,Rewards,reward points redemption,602.11,Income,b070d833-3131-480a-b59a-b8c67a174f43
25-02-2022,UPI,Pension,monthly pension deposit,21677.73,Income,c1bcf236-1852-4008-8a26-5c3141cdb2f2
25-02-2022,UPI,Side Hustle,homemade food order,6862.14,Income,119ec0de-6aac-4e52-bebd-a62dc1e686e1
25-02-2022,Debit Card,Miscellaneous,costume rental fee,1734.05,Expense,42503df7-37bd-4e7e-ad1f-059b9eb877e2
25-02-2022,UPI,Enrichment,coaching center fees,2922.22,Expense,0721f4b3-0570-4703-b220-a8156cf0a0d1
25-02-2022,Cash,Transportation,cab pre-booking,1005.73,Expense,b8ae7224-4b91-4a7f-a219-fd7f88b85259
25-02-2022,Credit Card,Salary,employee referral bonus,33626.67,Income,a7fb4862-3ba9-487e-87d1-d791f0eedb7b
26-02-2022,Cash,Groceries,chocolate,582.93,Expense,be6d1218-c3ef-4176-8afd-12897428cfce
26-02-2022,Mobile Wallet,Transportation,ola cab ride,1689.5,Expense,f6abcc1a-6d55-47d8-bd79-3bff5e931cce
26-02-2022,Net Banking,Salary,year-end bonus,41897.23,Income,aed20152-9279-4ccb-8824-fb3b030ef15e
26-02-2022,Debit Card,Pension,monthly pension deposit,40266.52,Income,7902ecd3-60a4-4e88-8927-149f1a3f7ee1
27-02-2022,Net Banking,Stocks,sip installment credited,2702.92,Income,7eb3eed6-ef3b-48f2-88dd-33dbfc66f5f2
27-02-2022,Net Banking,Rent,rent received with maintenance charges included,15777.32,Income,90839df6-6cd9-412f-9c0d-28b0a09ff295
27-02-2022,UPI,Transportation,car servicing,95.3,Expense,b1d48b9d-8cf6-4142-937c-0a65df688bbf
27-02-2022,UPI,Side Hustle,homemade candle sale,528.29,Income,2658742b-2dc2-4e06-bece-aad67d0deeaa
28-02-2022,UPI,Gifts,newborn baby gift,1542.51,Income,499f7d37-f6dc-4568-ba28-4c5404a371c7
28-02-2022,UPI,Groceries,atta,172.14,Expense,34dbecc6-0a83-475c-a2dc-d67d381e7302
28-02-2022,Credit Card,Transportation,new helmet,520.12,Expense,a68b13c3-3875-4d24-9eb5-cee26e084baf
01-03-2022,Bank Transfer,Salary,internship stipend,92019.98,Income,903898e8-0394-4e60-b37e-758e6173dfbe
01-03-2022,Net Banking,Stocks,futures and options gain,10615.54,Income,8c889539-d312-49ff-8cee-064ba12110fe
01-03-2022,Credit Card,Pension,survivor benefit payout,24332.91,Income,fa495a5d-b99e-4c3f-aee7-f1c735cc2dd4
01-03-2022,UPI,Side Hustle,blog monetization income,6515.27,Income,05fff463-7678-4665-aae1-8810ab473c26
01-03-2022,Net Banking,Financial Dues,overdue payment penalty,8586.25,Expense,74e0ce9a-b16d-45cf-9af0-29be986b9f7c
01-03-2022,UPI,Domestic Help,tailor new dress stitch,5608.91,Expense,23faee46-0851-43e6-8d40-9331078c1d6a
01-03-2022,Credit Card,Enrichment,aerobics session fees,1769.85,Expense,368cd233-5349-47e2-bd6f-26157c033a2c
01-03-2022,UPI,Communication,hotstar,247.27,Expense,c0f0810c-61eb-44f0-ac98-09cfccd0170c
01-03-2022,UPI,Utilities,induction stove,1044.92,Expense,32fb8d78-c589-483c-b723-c981554f10f9
01-03-2022,Debit Card,Transportation,engine oil change,2094.1,Expense,62bd0825-6e6b-4a26-a5cc-1f72bff2ba9b
01-03-2022,UPI,Groceries,buns,215.17,Expense,48230c3c-ca4d-4b2a-8922-432bd26749fa
01-03-2022,Net Banking,Rent,rent received from tenant,23418.5,Income,44bc9a07-44fd-4de4-8958-4bc2216f1ed4
01-03-2022,Net Banking,Rent,security deposit for flat,12820.6,Expense,f47b65aa-7b6b-48e0-a1dd-a17835d03550
01-03-2022,Net Banking,Education,sketch pens,5057.87,Expense,68933cd0-1ce8-4b0c-800e-41c9ec6bf754
02-03-2022,UPI,Domestic Help,haircutting,5959.85,Expense,b8e1644f-7396-4fdb-9fbd-3289507c6f82
02-03-2022,Net Banking,Financial Dues,mortgage payment,12370.92,Expense,3e4412e5-cc0f-42ea-9b0a-5f19de28ce84
02-03-2022,Net Banking,Education,college fees,5794.64,Expense,705ba5ed-9aa3-49ad-9659-9c8d4b05a38c
02-03-2022,Net Banking,Interest,mutual fund dividend payout,44697.52,Income,b858954d-2faa-4ff3-87ff-dbee32265737
02-03-2022,UPI,Utilities,dining table polish,1027.04,Expense,34b4139e-2c60-42cc-a81b-c171c9cf0503
02-03-2022,Debit Card,Transportation,ev charging,2319.63,Expense,b54a2f90-5700-45f4-9e14-d11f7cd0a0c3
02-03-2022,Net Banking,Rent,maintenance charges,14687.6,Expense,48c146bb-fdab-413a-a3f3-0288c8955a09
02-03-2022,UPI,Communication,youtube premium,326.13,Expense,b53e3ec7-bad0-4237-a12e-824e2e8f2708
02-03-2022,Mobile Wallet,Rewards,upi cashback offer,183.41,Income,eafa27c5-ce45-4d20-9085-f065bd9df03c
03-03-2022,Debit Card,Education,stationery,7650.69,Expense,4e98c656-771a-4841-a197-3ddecc8b100b
03-03-2022,Net Banking,Financial Dues,brokerage fee,6753.33,Expense,0ff7778f-39a1-4978-ad9d-a4b71f3b4632
03-03-2022,UPI,Utilities,society maintenance fee,1252.72,Expense,d9f31a60-e090-4b0c-80e3-788b321d0f0d
03-03-2022,UPI,Groceries,soft drinks,112.02,Expense,0356b687-bb7e-483b-a614-c26614ae8741
03-03-2022,Mobile Wallet,Healthcare,aspirin,173.37,Expense,76009b2c-e2ee-4f53-9447-9adebf239c3e
03-03-2022,Net Banking,Rent,rent paid to houseowner,14000.99,Expense,7416c4b6-7f6e-451b-b3a5-9fd3cc6d4a5f
03-03-2022,Mobile Wallet,Transportation,fastag recharge,466.28,Expense,a0a2ccc9-908a-4e9a-b01f-4fd4ee34bbf3
04-03-2022,Net Banking,Rent,rent paid to houseowner,12834.85,Expense,8659c34f-e212-46c7-a070-1c85f3ceffb8
04-03-2022,UPI,Groceries,jaggery,131.22,Expense,d8d2f8d5-b647-45fc-9c87-ae27e3cc41fb
04-03-2022,UPI,Healthcare,soframycin,2705.85,Expense,e522e4a9-a0e5-4dbf-a999-5c498211b020
04-03-2022,Credit Card,Transportation,shared cab,1922.54,Expense,aa0e03b4-f899-4533-9bd9-a918c94be7fb
04-03-2022,Debit Card,Utilities,nails and screws,3755.5,Expense,bca42955-19b0-48ac-8f4e-712d96996152
04-03-2022,Credit Card,Communication,dth recharge,609.4,Expense,17acf3b1-dd89-4968-91b6-a8e42d78ec1e
04-03-2022,Credit Card,Education,notebooks,2470.83,Expense,f07c55f3-1f5c-433d-9334-fe1e9e447db1
04-03-2022,UPI,Domestic Help,haircutting,3990.19,Expense,8f194633-d210-4b4e-9916-f17a699f5039
04-03-2022,Net Banking,Financial Dues,property tax payment,8906.91,Expense,fb7ce63b-00b1-428d-9fe4-e1fd8bbc197c
04-03-2022,Cash,Miscellaneous,cancellation refund,948.56,Income,8dd1020e-a77d-4296-8e81-e65090bcd284
05-03-2022,Net Banking,Interest,local loan taker interest,27658.23,Income,9044466f-254b-483b-a0c0-e5b664a59393
05-03-2022,Net Banking,Financial Dues,RD,3683.4,Expense,17a6e1fd-7340-400c-b4cf-b0d59735da08
05-03-2022,UPI,Domestic Help,nanny salary,3010.48,Expense,27aae502-f745-4a58-85a1-703e0d9ff9ff
05-03-2022,Debit Card,Education,project materials,8497.91,Expense,b2d78162-c55e-4db4-b8de-b67d3d5fd7c2
05-03-2022,Credit Card,Utilities,hammer,741.8,Expense,c5cdeea5-4024-4ad6-bc4b-cf2f2e8b5ce0
05-03-2022,Mobile Wallet,Transportation,local train,767.43,Expense,77586df2-0b9b-400d-afbd-8217d58fecf9
05-03-2022,Cash,Healthcare,nebulizer,279.1,Expense,016506ec-30d3-45fb-bd57-b5b264fc86a1
05-03-2022,Net Banking,Rent,rent paid to houseowner,12046.39,Expense,04a96aac-ec4b-4f02-bb08-7f0abcfdbe26
05-03-2022,Mobile Wallet,Communication,portable speaker,496.61,Expense,1b9ad57c-2d41-4cb7-b688-a126725f6f26
06-03-2022,Mobile Wallet,Healthcare,hospital admission fees,414.86,Expense,9fd420cf-394b-4f33-86a8-e43bbdec26b7
06-03-2022,UPI,Transportation,tyre replacement,1553.77,Expense,91bbcd71-51ae-4226-ac0f-20d0e45add9b
06-03-2022,Mobile Wallet,Communication,dth recharge,669.7,Expense,c6ab75ba-c1f8-4c29-a58b-9903d7bc57d9
06-03-2022,Net Banking,Education,sharpeners,4521.13,Expense,d2867964-5a5c-4ded-bf29-92d441756d3b
06-03-2022,UPI,Domestic Help,maid fees,3675.42,Expense,4cd88020-2d44-4713-ac06-dc1cb7a45adc
07-03-2022,Debit Card,Education,stationery,1817.96,Expense,753e1859-059c-46dc-9043-db8bfd142a7a
07-03-2022,UPI,Domestic Help,driver salary,2494.28,Expense,9bb2d874-b6ec-4211-b4a8-042a2c471b0a
07-03-2022,UPI,Utilities,water bill,2026.2,Expense,c0c44ef2-2dae-4ecd-b28c-d750ea0d3e2b
07-03-2022,Cash,Groceries,festival stuff,438.81,Expense,e346a87e-d37e-4648-b2db-45a46e3f8e7e
07-03-2022,Net Banking,Rent,monthly rent for hostel,25020.07,Expense,24cd0d01-8029-4532-b534-08165cca8e36
07-03-2022,Cash,Transportation,tram,972.14,Expense,8cf6d553-fe10-4fc1-af9c-cc0c5b818cde
08-03-2022,Net Banking,Rent,maintenance charges,16663.49,Expense,3f85f721-7aac-4605-9db3-74bd32d4deb8
08-03-2022,UPI,Transportation,bike servicing,449.47,Expense,40599fa5-e478-4b10-b748-11cc1ea8a1c7
08-03-2022,UPI,Domestic Help,haircutting,2019.37,Expense,8e78506c-f7c0-4552-862d-5ed2495d0d1d
09-03-2022,Debit Card,Transportation,speeding fine,1622.43,Expense,9e423791-8a3e-43d0-b8ec-3b4d6939d45e
09-03-2022,Net Banking,Education,sketch pens,6037.88,Expense,219c30bc-f7f4-42ea-8891-32c9b6f6034a
10-03-2022,Cash,Transportation,bike servicing,1040.53,Expense,182e6b63-fb6e-4090-a457-ad5b3f05ccf4
10-03-2022,UPI,Utilities,toaster,555.07,Expense,ccf08c8f-dddd-494e-8f4e-b3d20a3938c8
10-03-2022,Net Banking,Interest,bonds interest payout,42714.44,Income,5f1498dd-a565-46b3-a68b-988da1eb9c14
11-03-2022,Cash,Transportation,train ticket booking,1154.82,Expense,c0602a34-e9bc-41ee-8560-1c3d2149600e
11-03-2022,UPI,Enrichment,vedic maths class,1415.23,Expense,52557798-39c1-42cf-b3a5-3f0a69d1ccfd
11-03-2022,Cash,Groceries,ice cream,226.44,Expense,3356dc10-4b14-4633-bc0f-283f5e71623e
12-03-2022,UPI,Transportation,shared cab,2761.7,Expense,2a16b440-eeac-4860-88cc-e7f9b3d878fa
13-03-2022,Mobile Wallet,Transportation,flight tickets,164.56,Expense,219dad33-cfe9-49eb-8d32-7e675504563b
14-03-2022,Cash,Groceries,toiletries,584.87,Expense,fa5f4bde-b775-4474-b776-2943af0cf734
14-03-2022,Cash,Care Essentials,pet food,220.16,Expense,86b0a073-c46f-4ef6-bd12-bda2d9dc7341
15-03-2022,Debit Card,Transportation,traffic challan,759.05,Expense,dfdde563-7da6-44b2-ad9f-dd3681e85cd2
15-03-2022,Credit Card,Enrichment,art workshop fees,924.96,Expense,9ac2bd19-907b-4064-be0e-22dca077f930
15-03-2022,Net Banking,Interest,fixed deposit maturity payout,35495.33,Income,8730ae79-6209-47b4-9729-7190c5b32d02
15-03-2022,UPI,Gifts,eidi gift,3383.23,Income,6a1b21b1-dce8-4e23-ad7d-b048d042a505
16-03-2022,UPI,Transportation,bus tickets,109.03,Expense,15868bb4-6790-4e64-bbc7-a7fbb17359c0
17-03-2022,Mobile Wallet,Transportation,cab pre-booking,1002.54,Expense,339d9ba8-08d4-4ede-8d05-5155f88d92a4
18-03-2022,Debit Card,Miscellaneous,bonus points redemption,4406.96,Income,5ee8540c-8288-4099-ba5e-6bf5f96b8ca7
18-03-2022,Debit Card,Groceries,seasonal fruits,619.22,Expense,85eadcb6-10af-4a4c-864b-354723b33052
18-03-2022,Cash,Transportation,bus tickets,842.36,Expense,de031860-15b6-4ae3-8afb-a5fcf195d714
19-03-2022,Mobile Wallet,Groceries,oil,158.69,Expense,21fc1670-8b36-44a1-b089-da348f8d2229
19-03-2022,Credit Card,Transportation,train,607.0,Expense,615a8ac3-55d9-49ec-9595-871063b971a0
20-03-2022,Mobile Wallet,Groceries,vegetables,207.4,Expense,047ca3e3-6f19-4731-9a54-8affd0c1f34f
20-03-2022,Cash,Transportation,uber cab,227.81,Expense,f1f1ed92-263d-4930-8630-d72476f21abe
21-03-2022,Mobile Wallet,Transportation,bike,686.85,Expense,ac5be961-bdd6-4653-baf6-daf596cca062
22-03-2022,Mobile Wallet,Groceries,breakfast cereals,235.7,Expense,4b8f5dc3-a8b7-4cfc-9925-431d4d307275
23-03-2022,Mobile Wallet,Groceries,chicken,621.8,Expense,fe6cd5ca-700f-4920-8c1e-c49cca51ade6
23-03-2022,Credit Card,Transportation,bike,2144.83,Expense,61776587-6e54-4191-b1db-616ab5fc88f2
24-03-2022,UPI,Groceries,kitchen items,172.58,Expense,6a385d42-a50c-4664-98e8-a7258032366e
25-03-2022,Debit Card,Pension,widow pension support,26102.73,Income,4778f0aa-f8da-4f34-b874-08e4789c50b8
25-03-2022,UPI,Care Essentials,face powder,130.71,Expense,66df8b83-dc99-43da-9b5f-7939a7084bf8
25-03-2022,Mobile Wallet,Transportation,flight tickets,163.43,Expense,feb5253b-7ef6-4099-a29a-72fabef5c90b
25-03-2022,Mobile Wallet,Enrichment,aerobics session fees,582.89,Expense,e1681dd3-4bf8-44d8-b844-acdac99417ca
26-03-2022,Net Banking,Rent,rent received with maintenance charges included,20939.22,Income,84be82af-0a50-4f93-9b08-f1783246681e
26-03-2022,UPI,Groceries,coffee,313.71,Expense,88818265-2017-4eea-867f-2ecd4b830b29
26-03-2022,Cash,Healthcare,x-ray,614.69,Expense,254d7202-8774-4b11-80d6-5ed72d771139
26-03-2022,Debit Card,Salary,employee referral bonus,38443.72,Income,2f36aae7-ad5a-4add-b14a-fc9aed581ec9
26-03-2022,UPI,Side Hustle,tutoring class fee,8864.66,Income,7d5c8166-cb56-4a81-a074-741e712d49ec
26-03-2022,Net Banking,Stocks,ipo gain,18853.9,Income,a552d442-a753-4550-a7e7-62b0ea420d47
27-03-2022,Mobile Wallet,Groceries,yogurt,796.73,Expense,173470d5-60d3-49b9-90bd-3d279d1b220e
27-03-2022,Mobile Wallet,Healthcare,aarti scan reports,300.04,Expense,4f5cc5b7-6fe8-467e-b7f8-4d024a2695eb
27-03-2022,Credit Card,Transportation,suburban train,2308.48,Expense,27dae4e9-8e98-4d3d-807f-602919d51138
28-03-2022,Cheque,Pension,retirement fund payout,55586.99,Income,72b758be-133f-4e7b-8d15-fbe43efd1ae3
28-03-2022,Cash,Transportation,bus,211.43,Expense,a76b753c-8f18-4285-b5b3-c49d173e19aa
29-03-2022,Credit Card,Enrichment,karate class fees,813.97,Expense,4c2025aa-5697-4a46-ba72-cf73b35624a5
29-03-2022,UPI,Transportation,traffic challan,12.58,Expense,850ece01-46f7-49a9-9abb-7b4138df4437
30-03-2022,Net Banking,Rent,security deposit received,18026.91,Income,8f3b1248-f0b9-4053-9a9c-6cdd09cca3ec
30-03-2022,Cash,Groceries,snacks,517.24,Expense,d53a8523-c5db-4ab1-aac9-a75964bae0f3
30-03-2022,Cash,Transportation,train,1116.55,Expense,5023d389-5276-41c2-959e-d52c93b1c697
30-03-2022,UPI,Salary,salary credited,43868.11,Income,bec69f68-dfec-4c8c-93ba-d699e3c2679c
30-03-2022,UPI,Side Hustle,home veggies sold,1593.64,Income,4b7560ba-de2c-499e-a6fc-81c218a2215b
30-03-2022,Credit Card,Pension,widow pension support,26220.14,Income,aa1137e2-3ace-4f9b-809a-dc7518baffe7
30-03-2022,Mobile Wallet,Stocks,stock split adjustment,1153.2,Income,5c38e48d-e655-4a18-b157-f709bf40da0b
31-03-2022,UPI,Groceries,garbage bags,209.61,Expense,6f1338cd-4e0f-42f9-9ef6-bc2abf6539ef
31-03-2022,Credit Card,Transportation,suburban train,1181.34,Expense,c11d6dc1-f8b5-4cdd-9d7b-b17b0cd0f801
01-04-2022,UPI,Side Hustle,website development payment,1946.17,Income,4a32f753-cc0a-4017-a1bf-48a0e6be6e50
01-04-2022,Credit Card,Salary,shift allowance,42499.04,Income,35d2fb65-fa7a-4dc4-af0a-27130974ff72
01-04-2022,Net Banking,Financial Dues,orphanage donation,5782.08,Expense,d1d79474-8e44-42e9-88c3-4a8470c1712e
01-04-2022,UPI,Domestic Help,driver salary,2799.69,Expense,64b83376-cfa3-4b07-8b05-8d58e824f04c
01-04-2022,Net Banking,Education,college fees,5069.03,Expense,586aebc1-62dd-43f7-b0b8-ea60cb450c55
01-04-2022,Net Banking,Rent,rent received from tenant,28752.24,Income,df54c82f-2f32-4b9a-b365-8e3d57e8fbaf
01-04-2022,UPI,Utilities,dining table polish,4133.34,Expense,e2beac75-042a-4bbf-b38d-62a5f8366a3f
01-04-2022,Mobile Wallet,Transportation,car maintenance,815.57,Expense,60a2ff55-8835-449c-9a77-593f6516fa60
01-04-2022,Net Banking,Pension,post-retirement medical scheme refund,36809.73,Income,028eb19b-23f0-47ad-a16c-f05968fac514
01-04-2022,Net Banking,Rent,monthly rent for PG,13109.57,Expense,ffa4e10e-38a5-4c82-a1a7-1a6f9ee049e8
01-04-2022,UPI,Communication,dth recharge,683.95,Expense,d8130596-4fba-410e-bc9f-8a10d8f5a3aa
01-04-2022,Net Banking,Stocks,binance wallet payout,8751.64,Income,3f1230ed-6f59-4328-b7d0-b217afbdb57c
02-04-2022,UPI,Domestic Help,driver salary,4984.86,Expense,9128ba79-62ff-40ac-b415-7aead7e5c4de
02-04-2022,Net Banking,Financial Dues,LIC,18976.3,Expense,321b6054-2ae6-494c-aa9e-2b54ac53d978
02-04-2022,Net Banking,Education,pens and pencils,7305.65,Expense,ece8683e-fec1-4d23-a7b8-2b98a3ec1f3a
02-04-2022,UPI,Transportation,bike,1329.57,Expense,8d7c833a-004f-4d9f-9ad5-f453a7e3d8da
02-04-2022,Debit Card,Healthcare,nebulizer,1168.73,Expense,b9fb96d9-d2ce-4125-9b54-94d062113a78
02-04-2022,UPI,Utilities,lamps and lights,1580.08,Expense,c5357af1-197f-4aa1-bb83-6ad5bad6e3c9
02-04-2022,Net Banking,Rent,monthly rent for hostel,28974.97,Expense,45de931b-450c-4da0-bdf4-94fefdcfe4c6
03-04-2022,UPI,Domestic Help,plumber fee,6868.05,Expense,deba66c8-c48d-42c7-8d7b-d172a1a1ef8e
03-04-2022,Debit Card,Education,digital study materials,2280.1,Expense,fb389117-a688-4056-89c8-f1c4643439af
03-04-2022,UPI,Communication,netflix subscription,525.79,Expense,1149c532-46c3-4918-ab59-d2da58da6baa
03-04-2022,Net Banking,Financial Dues,bank overdraft fee,10241.39,Expense,74317513-7f8d-456e-b6a1-958dc4ee01bc
03-04-2022,Credit Card,Transportation,metro,674.64,Expense,54b8a3d4-3631-4ccb-9e80-ab5735890840
03-04-2022,Cash,Healthcare,eye specialist visit,146.1,Expense,d6995add-79ad-42a5-b6d0-47838e398b12
03-04-2022,Net Banking,Rent,maintenance charges,13424.64,Expense,d6b0d76b-b0fd-439f-b387-0d466570c9d7
