Date,Mode,Category,Remark,Amount,Income_Expense,Transaction_id
24-05-2017,Saving Bank account 1,Communication,Cable TV,261,Expense,TXN1112
25-05-2017,Cash,Transportation,Train,15,Expense,TXN1113
25-05-2017,Cash,Groceries,snacks,30,Expense,TXN1114
27-05-2017,Saving Bank account 1,Education,Stationary,20,Expense,TXN1116
27-05-2017,Saving Bank account 1,Groceries,Milk,64,Expense,TXN1117
27-05-2017,Saving Bank account 1,Groceries,vegetables,20,Expense,TXN1115
28-05-2017,Saving Bank account 1,Utilities,Kirana,996,Expense,TXN1118
28-05-2017,Saving Bank account 1,Groceries,snacks,24,Expense,TXN1119
28-05-2017,Cash,Groceries,vegetables,45,Expense,TXN1120
28-05-2017,Cash,Groceries,Grocery,30,Expense,TXN1121
28-05-2017,Saving Bank account 1,Groceries,breakfast,70,Expense,TXN1122
28-05-2017,Saving Bank account 1,Groceries,Grocery,140,Expense,TXN1123
28-05-2017,Saving Bank account 1,Groceries,vegetables,60,Expense,TXN1124
29-05-2017,Saving Bank account 1,Groceries,Milk,64,Expense,TXN1125
29-05-2017,Cash,Education,Stationary,30,Expense,TXN1126
29-05-2017,Saving Bank account 1,Groceries,Grocery,35,Expense,TXN1127
30-05-2017,Cash,Utilities,Kitchen,275,Expense,TXN1131
30-05-2017,Cash,Transportation,Train,80,Expense,TXN1129
30-05-2017,Saving Bank account 1,Groceries,Tea,34,Expense,TXN1130
30-05-2017,Cash,Transportation,auto,30,Expense,TXN1128
30-05-2017,Cash,Groceries,Lunch,120,Expense,TXN1132
30-05-2017,Cash,Groceries,beverage,40,Expense,TXN1133
30-05-2017,Saving Bank account 1,Groceries,Dinner,25,Expense,TXN1135
30-05-2017,Cash,Transportation,auto,30,Expense,TXN1134
31-05-2017,Saving Bank account 1,Discretionary,Clothing,655,Expense,TXN1137
01-06-2017,Saving Bank account 1,Groceries,snacks,24,Expense,TXN1138
01-06-2017,Saving Bank account 1,Groceries,Milk,65,Expense,TXN1139
01-06-2017,Saving Bank account 1,Miscellaneous,Home,10000,Expense,TXN1141
02-06-2017,Saving Bank account 1,Groceries,flour mill,141,Expense,TXN1142
02-06-2017,Saving Bank account 1,Groceries,snacks,20,Expense,TXN1143
03-06-2017,Saving Bank account 1,Communication,Edtech Course,2700.1,Expense,TXN1144
03-06-2017,Saving Bank account 1,Groceries,Lunch,242.95,Expense,TXN1145
03-06-2017,Saving Bank account 1,Utilities,Kirana,267,Expense,TXN1146
03-06-2017,Saving Bank account 1,Groceries,beverage,20,Expense,TXN1147
04-06-2017,Saving Bank account 1,Groceries,Milk,64,Expense,TXN1148
04-06-2017,Saving Bank account 1,Groceries,vegetables,25,Expense,TXN1149
05-06-2017,Saving Bank account 1,Healthcare,Pocket money,2500,Expense,TXN1150
05-06-2017,Saving Bank account 1,Healthcare,Medicine,190,Expense,TXN1151
05-06-2017,Cash,Healthcare,Medicine,18,Expense,TXN1152
05-06-2017,Cash,Groceries,chocolate,20,Expense,TXN1153
05-06-2017,Cash,Groceries,Dinner,180,Expense,TXN1154
06-06-2017,Cash,Groceries,snacks,40,Expense,TXN1156
06-06-2017,Saving Bank account 1,Groceries,Milk,64,Expense,TXN1157
06-06-2017,Cash,Education,Stationary,3,Expense,TXN1155
07-06-2017,Cash,Utilities,Kitchen,26,Expense,TXN1158
08-06-2017,Saving Bank account 1,Groceries,Eggs,35,Expense,TXN1159
08-06-2017,Saving Bank account 1,Groceries,Milk,64,Expense,TXN1160
08-06-2017,Saving Bank account 1,Groceries,breakfast,35,Expense,TXN1161
08-06-2017,Cash,Discretionary,Movie,760,Expense,TXN1162
08-06-2017,Cash,Transportation,auto,30,Expense,TXN1163
08-06-2017,Cash,Transportation,auto,30,Expense,TXN1164
10-06-2017,Saving Bank account 1,Healthcare,Medicine,386,Expense,TXN1165
10-06-2017,Saving Bank account 1,Transportation,train,501,Expense,TXN1166
10-06-2017,Saving Bank account 1,Communication,Newspaper,170,Expense,TXN1167
11-06-2017,Saving Bank account 1,Groceries,Milk,64,Expense,TXN1168
11-06-2017,Saving Bank account 1,Discretionary,grooming,100,Expense,TXN1169
13-06-2017,Saving Bank account 1,Groceries,Milk,64,Expense,TXN1170
15-06-2017,Saving Bank account 1,Education,Stationary,29,Expense,TXN1171
16-06-2017,Saving Bank account 1,Groceries,Milk,64,Expense,TXN1173
17-06-2017,Saving Bank account 1,Groceries,Milk,64,Expense,TXN1175
18-06-2017,Cash,Transportation,Bus,15,Expense,TXN1176
18-06-2017,Cash,Transportation,Bus,12,Expense,TXN1177
19-06-2017,Saving Bank account 1,Groceries,Milk,64,Expense,TXN1178
19-06-2017,Saving Bank account 1,Groceries,breakfast,18,Expense,TXN1179
19-06-2017,Saving Bank account 1,Groceries,Grocery,80,Expense,TXN1180
19-06-2017,Cash,Groceries,flour mill,141,Expense,TXN1181
19-06-2017,Saving Bank account 1,Groceries,Grocery,60,Expense,TXN1182
22-06-2017,Saving Bank account 1,Groceries,Milk,64,Expense,TXN1187
22-06-2017,Cash,Transportation,auto,30,Expense,TXN1188
22-06-2017,Cash,Transportation,train,20,Expense,TXN1184
22-06-2017,Saving Bank account 1,Groceries,Eating out,261,Expense,TXN1185
23-06-2017,Saving Bank account 1,Groceries,Grocery,35,Expense,TXN1190
24-06-2017,Saving Bank account 1,Groceries,Milk,64,Expense,TXN1191
25-06-2017,Cash,Transportation,Train,10,Expense,TXN1192
26-06-2017,Saving Bank account 1,Groceries,Grocery,20,Expense,TXN1193
26-06-2017,Saving Bank account 1,Groceries,Milk,64,Expense,TXN1194
26-06-2017,Saving Bank account 1,Groceries,snacks,24,Expense,TXN1195
27-06-2017,Cash,Healthcare,Medicine,12,Expense,TXN1196
28-06-2017,Cash,Transportation,Train,30,Expense,TXN1197
28-06-2017,Cash,Transportation,auto,30,Expense,TXN1198
28-06-2017,Saving Bank account 1,Groceries,Lunch,186.5,Expense,TXN1201
28-06-2017,Saving Bank account 1,Healthcare,Pocket money,1500,Expense,TXN1202
28-06-2017,Saving Bank account 1,Groceries,Grocery,15,Expense,TXN1200
29-06-2017,Cash,Transportation,auto,50,Expense,TXN1203
29-06-2017,Saving Bank account 1,Discretionary,grooming,60,Expense,TXN1204
01-07-2017,Saving Bank account 1,Miscellaneous,Home,10000,Expense,TXN1208
01-07-2017,Saving Bank account 1,Transportation,Travels,1711,Expense,TXN1209
02-07-2017,Saving Bank account 1,Groceries,Ice cream,140,Expense,TXN1210
03-07-2017,Saving Bank account 1,Communication,Newspaper,170,Expense,TXN1212
04-07-2017,Saving Bank account 1,Groceries,Bread,35,Expense,TXN1213
04-07-2017,Saving Bank account 1,Transportation,auto,60,Expense,TXN1214
04-07-2017,Saving Bank account 1,Communication,Edtech Course,2700,Expense,TXN1215
04-07-2017,Saving Bank account 1,Groceries,Grocery,25,Expense,TXN1216
04-07-2017,Saving Bank account 1,Groceries,Milk,64,Expense,TXN1217
05-07-2017,Saving Bank account 1,Groceries,Grocery,100,Expense,TXN1220
05-07-2017,Saving Bank account 1,Groceries,Dinner,115,Expense,TXN1221
05-07-2017,Saving Bank account 1,Groceries,Lunch,45,Expense,TXN1218
05-07-2017,Saving Bank account 1,Groceries,Dinner,180,Expense,TXN1219
08-07-2017,Saving Bank account 1,Groceries,Grocery,30,Expense,TXN1222
08-07-2017,Saving Bank account 1,Groceries,Eggs,26,Expense,TXN1223
08-07-2017,Saving Bank account 1,Groceries,Milk,64,Expense,TXN1224
09-07-2017,Saving Bank account 1,Groceries,beverage,20,Expense,TXN1226
09-07-2017,Saving Bank account 1,Transportation,Bus,12,Expense,TXN1228
09-07-2017,Saving Bank account 1,Groceries,snacks,20,Expense,TXN1230
09-07-2017,Credit Card,Utilities,Kirana,2923,Expense,TXN1225
09-07-2017,Saving Bank account 1,Transportation,Train,80,Expense,TXN1227
09-07-2017,Saving Bank account 1,Transportation,auto,30,Expense,TXN1229
10-07-2017,Saving Bank account 1,Groceries,Rajgira ladu,50,Expense,TXN1231
11-07-2017,Saving Bank account 1,Healthcare,Pocket money,5000,Expense,TXN1233
11-07-2017,Saving Bank account 1,Education,Stationary,10,Expense,TXN1234
11-07-2017,Saving Bank account 1,Groceries,Ice cream,15,Expense,TXN1235
11-07-2017,Cash,Healthcare,Pocket money,1500,Expense,TXN1236
12-07-2017,Saving Bank account 1,Groceries,Milk,64,Expense,TXN1238
14-07-2017,Saving Bank account 1,Groceries,Ice cream,15,Expense,TXN1240
15-07-2017,Saving Bank account 1,Groceries,snacks,25,Expense,TXN1241
15-07-2017,Saving Bank account 1,Groceries,Milk,32,Expense,TXN1242
17-07-2017,Saving Bank account 1,Transportation,Train,40,Expense,TXN1243
17-07-2017,Saving Bank account 1,Groceries,beverage,60,Expense,TXN1245
17-07-2017,Saving Bank account 1,Discretionary,Laundry,63,Expense,TXN1246
17-07-2017,Credit Card,Groceries,Lunch,540,Expense,TXN1244
17-07-2017,Cash,Transportation,auto,30,Expense,TXN1247
18-07-2017,Saving Bank account 1,Groceries,beverage,20,Expense,TXN1248
18-07-2017,Saving Bank account 1,Groceries,Water,70,Expense,TXN1249
18-07-2017,Cash,Groceries,flour mill,43,Expense,TXN1250
18-07-2017,Saving Bank account 1,Utilities,Hardware,540,Expense,TXN1251
18-07-2017,Saving Bank account 1,Utilities,Hardware,240,Expense,TXN1252
18-07-2017,Cash,Groceries,Grocery,55,Expense,TXN1254
18-07-2017,Saving Bank account 1,Groceries,Grocery,35,Expense,TXN1255
19-07-2017,Saving Bank account 1,Groceries,Milk,32,Expense,TXN1256
19-07-2017,Saving Bank account 1,Groceries,Eggs,22,Expense,TXN1257
20-07-2017,Saving Bank account 1,Groceries,Milk,32,Expense,TXN1260
20-07-2017,Credit Card,Communication,Mobile Service Provider,2545,Expense,TXN1261
20-07-2017,Saving Bank account 1,Groceries,Grocery,88,Expense,TXN1258
20-07-2017,Cash,Groceries,snacks,50,Expense,TXN1259
21-07-2017,Saving Bank account 1,Groceries,Milk,33,Expense,TXN1263
22-07-2017,Saving Bank account 1,Groceries,Milk,64,Expense,TXN1264
23-07-2017,Saving Bank account 1,Groceries,Grocery,52,Expense,TXN1265
23-07-2017,Saving Bank account 1,Utilities,Appliances,2065,Expense,TXN1266
23-07-2017,Cash,Utilities,Appliances,200,Expense,TXN1267
24-07-2017,Saving Bank account 1,Groceries,Milk,64,Expense,TXN1268
24-07-2017,Saving Bank account 1,Groceries,Eggs,22,Expense,TXN1269
24-07-2017,Credit Card,Groceries,snacks,248,Expense,TXN1270
25-07-2017,Saving Bank account 1,Discretionary,Trip,20000,Expense,TXN1271
27-07-2017,Credit Card,Groceries,Lunch,203,Expense,TXN1273
27-07-2017,Credit Card,Groceries,Dinner,215,Expense,TXN1274
27-07-2017,Cash,Utilities,Appliances,200,Expense,TXN1276
28-07-2017,Cash,Transportation,auto,30,Expense,TXN1280
28-07-2017,Cash,Transportation,auto,30,Expense,TXN1278
28-07-2017,Cash,Transportation,Train,20,Expense,TXN1281
28-07-2017,Credit Card,Healthcare,Hospital,3050,Expense,TXN1282
28-07-2017,Credit Card,Healthcare,Medicine,167,Expense,TXN1279
29-07-2017,Saving Bank account 1,Transportation,auto,97,Expense,TXN1283
29-07-2017,Credit Card,Healthcare,Medicine,556,Expense,TXN1284
29-07-2017,Saving Bank account 1,Groceries,Milk,64,Expense,TXN1285
30-07-2017,Saving Bank account 1,Utilities,Appliances,3000,Expense,TXN1290
30-07-2017,Cash,Groceries,snacks,100,Expense,TXN1289
30-07-2017,Cash,Utilities,Appliances,1000,Expense,TXN1291
30-07-2017,Saving Bank account 1,Transportation,Travels,895,Expense,TXN1292
30-07-2017,Cash,Groceries,Grocery,20,Expense,TXN1293
30-07-2017,Cash,Transportation,Train,20,Expense,TXN1288
31-07-2017,Saving Bank account 1,Groceries,Dinner,100,Expense,TXN1294
31-07-2017,Saving Bank account 1,Groceries,Eggs,22,Expense,TXN1295
31-07-2017,Cash,Transportation,auto,65,Expense,TXN1296
01-08-2017,Cash,Healthcare,Medicine,10,Expense,TXN1298
01-08-2017,Saving Bank account 1,Discretionary,Clothing,399,Expense,TXN1299
01-08-2017,Saving Bank account 1,Miscellaneous,Home,10000,Expense,TXN1297
02-08-2017,Saving Bank account 1,Communication,Edtech Course,2700,Expense,TXN1301
02-08-2017,Saving Bank account 1,Groceries,snacks,14,Expense,TXN1302
02-08-2017,Saving Bank account 1,Groceries,Milk,66,Expense,TXN1300
03-08-2017,Saving Bank account 1,Communication,Newspaper,170,Expense,TXN1303
04-08-2017,Saving Bank account 1,Groceries,Milk,68,Expense,TXN1304
04-08-2017,Saving Bank account 1,Communication,Mobile Service Provider,2999,Expense,TXN1305
05-08-2017,Credit Card,Discretionary,Clothing,989,Expense,TXN1309
05-08-2017,Cash,Healthcare,Pocket money,100,Expense,TXN1310
05-08-2017,Saving Bank account 1,Healthcare,Hospital,6190,Expense,TXN1311
05-08-2017,Saving Bank account 1,Healthcare,Medicine,27,Expense,TXN1312
06-08-2017,Cash,Utilities,Kirana,302,Expense,TXN1315
06-08-2017,Saving Bank account 1,Groceries,breakfast,5,Expense,TXN1314
06-08-2017,Saving Bank account 1,Groceries,Lunch,25,Expense,TXN1313
06-08-2017,Saving Bank account 1,Communication,Newspaper,170,Expense,TXN1316
06-08-2017,Cash,Healthcare,Medicine,22,Expense,TXN1317
07-08-2017,Saving Bank account 1,Groceries,Milk,33,Expense,TXN1320
07-08-2017,Saving Bank account 1,Healthcare,Pocket money,5000,Expense,TXN1321
08-08-2017,Saving Bank account 1,Groceries,Milk,66,Expense,TXN1322
08-08-2017,Saving Bank account 1,Discretionary,Trip,43000,Expense,TXN1323
09-08-2017,Saving Bank account 1,Healthcare,Medicine,125,Expense,TXN1324
09-08-2017,Saving Bank account 1,Utilities,Toiletries,218,Expense,TXN1325
10-08-2017,Saving Bank account 1,Utilities,Kirana,76,Expense,TXN1327
10-08-2017,Saving Bank account 1,Groceries,Milk,66,Expense,TXN1329
11-08-2017,Cash,Transportation,auto,60,Expense,TXN1332
11-08-2017,Cash,Transportation,Bus,330,Expense,TXN1330
11-08-2017,Cash,Transportation,Bus,470,Expense,TXN1334
11-08-2017,Cash,Transportation,auto,100,Expense,TXN1333
12-08-2017,Saving Bank account 1,Transportation,Travels,1665,Expense,TXN1335
12-08-2017,Cash,Discretionary,Navratri,800,Expense,TXN1336
14-08-2017,Credit Card,Utilities,Kirana,112,Expense,TXN1337
14-08-2017,Credit Card,Utilities,Appliances,320,Expense,TXN1338
15-08-2017,Saving Bank account 1,Groceries,Milk,99,Expense,TXN1339
15-08-2017,Credit Card,Utilities,Appliances,1400,Expense,TXN1340
17-08-2017,Cash,Groceries,snacks,45,Expense,TXN1341
17-08-2017,Cash,Utilities,Kirana,88,Expense,TXN1342
18-08-2017,Cash,Healthcare,Pocket money,100,Expense,TXN1344
19-08-2017,Saving Bank account 1,Communication,Tata Sky,217,Expense,TXN1347
19-08-2017,Cash,Utilities,Kirana,45,Expense,TXN1348
19-08-2017,Cash,Utilities,Kirana,20,Expense,TXN1345
19-08-2017,Cash,Utilities,Appliances,60,Expense,TXN1346
20-08-2017,Credit Card,Groceries,Ice cream,166,Expense,TXN1350
20-08-2017,Credit Card,Groceries,Lunch,504,Expense,TXN1351
20-08-2017,Cash,Transportation,Train,60,Expense,TXN1354
20-08-2017,Cash,Transportation,auto,60,Expense,TXN1349
20-08-2017,Credit Card,Utilities,Furniture,569,Expense,TXN1353
20-08-2017,Cash,Discretionary,Laundry,48,Expense,TXN1356
20-08-2017,Cash,Transportation,Taxi,25,Expense,TXN1358
20-08-2017,Cash,Transportation,auto,30,Expense,TXN1355
20-08-2017,Saving Bank account 1,Transportation,Taxi,361,Expense,TXN1352
21-08-2017,Saving Bank account 1,Education,Stationary,27,Expense,TXN1359
21-08-2017,Saving Bank account 1,Discretionary,Accessories,80,Expense,TXN1360
21-08-2017,Saving Bank account 1,Groceries,Grocery,33,Expense,TXN1361
21-08-2017,Saving Bank account 1,Discretionary,grooming,50,Expense,TXN1362
21-08-2017,Saving Bank account 1,Utilities,Appliances,280,Expense,TXN1363
22-08-2017,Cash,Healthcare,Pocket money,5000,Expense,TXN1364
22-08-2017,Cash,Utilities,Kitchen,300,Expense,TXN1365
23-08-2017,Cash,Groceries,Lunch,300,Expense,TXN1366
23-08-2017,Cash,Transportation,Taxi,850,Expense,TXN1367
24-08-2017,Credit Card,Utilities,home decor,3000,Expense,TXN1369
24-08-2017,Credit Card,Discretionary,Clothing,5200,Expense,TXN1368
24-08-2017,Cash,Transportation,auto,40,Expense,TXN1371
24-08-2017,Credit Card,Groceries,Eating out,325,Expense,TXN1370
25-08-2017,Cash,Healthcare,Medicine,39,Expense,TXN1372
26-08-2017,Cash,Groceries,breakfast,5,Expense,TXN1374
27-08-2017,Cash,Transportation,auto,200,Expense,TXN1375
27-08-2017,Cash,Healthcare,Medicine,59,Expense,TXN1376
27-08-2017,Cash,Discretionary,Trip,100,Expense,TXN1377
28-08-2017,Cash,Groceries,snacks,20,Expense,TXN1378
28-08-2017,Cash,Discretionary,Trip,200,Expense,TXN1379
29-08-2017,Cash,Transportation,Taxi,640,Expense,TXN1380
30-08-2017,Saving Bank account 1,Healthcare,Medicine,22,Expense,TXN1381
31-08-2017,Cash,Utilities,Toiletries,60,Expense,TXN1384
31-08-2017,Cash,Utilities,Kirana,10,Expense,TXN1385
31-08-2017,Saving Bank account 1,Groceries,Milk,99,Expense,TXN1386
31-08-2017,Cash,Utilities,Kirana,25,Expense,TXN1387
31-08-2017,Cash,Utilities,Kirana,5,Expense,TXN1390
01-09-2017,Saving Bank account 1,Groceries,Milk,66,Expense,TXN1391
01-09-2017,Saving Bank account 1,Miscellaneous,Home,10000,Expense,TXN1393
03-09-2017,Saving Bank account 1,Communication,Newspaper,170,Expense,TXN1394
04-09-2017,Saving Bank account 1,Groceries,Ice cream,40,Expense,TXN1396
05-09-2017,Saving Bank account 1,Communication,Edtech Course,2700,Expense,TXN1397
05-09-2017,Cash,Education,Stationary,50,Expense,TXN1398
06-09-2017,Cash,Healthcare,Pocket money,500,Expense,TXN1400
06-09-2017,Saving Bank account 1,Groceries,snacks,140,Expense,TXN1401
08-09-2017,Cash,Groceries,flour mill,196,Expense,TXN1402
08-09-2017,Saving Bank account 1,Transportation,Travels,1440,Expense,TXN1403
09-09-2017,Cash,Healthcare,Medicine,45,Expense,TXN1404
10-09-2017,Saving Bank account 1,Utilities,Kirana,514,Expense,TXN1405
11-09-2017,Cash,Transportation,train,100,Expense,TXN1407
11-09-2017,Saving Bank account 1,Healthcare,Pocket money,2500,Expense,TXN1410
11-09-2017,Saving Bank account 1,Groceries,Grocery,285,Expense,TXN1408
11-09-2017,Cash,Transportation,auto,60,Expense,TXN1412
11-09-2017,Cash,Transportation,auto,30,Expense,TXN1406
11-09-2017,Saving Bank account 1,Transportation,Travels,2598,Expense,TXN1411
11-09-2017,Saving Bank account 1,Groceries,snacks,93,Expense,TXN1413
12-09-2017,Saving Bank account 1,Groceries,Milk,66,Expense,TXN1415
13-09-2017,Saving Bank account 1,Groceries,Dinner,110,Expense,TXN1416
14-09-2017,Saving Bank account 1,Communication,Tata Sky,100,Expense,TXN1417
14-09-2017,Credit Card,Groceries,Lunch,282,Expense,TXN1418
15-09-2017,Saving Bank account 1,Transportation,Travels,1400,Expense,TXN1423
15-09-2017,Saving Bank account 1,Groceries,Lunch,130,Expense,TXN1420
15-09-2017,Saving Bank account 1,Healthcare,Medicine,373,Expense,TXN1421
15-09-2017,Cash,Groceries,Dinner,60,Expense,TXN1419
15-09-2017,Saving Bank account 1,Groceries,Milk,66,Expense,TXN1426
15-09-2017,Saving Bank account 1,Groceries,Tea,24,Expense,TXN1424
15-09-2017,Saving Bank account 1,Groceries,breakfast,50,Expense,TXN1425
15-09-2017,Saving Bank account 1,Healthcare,Hospital,150,Expense,TXN1427
15-09-2017,Cash,Groceries,fruits,55,Expense,TXN1422
17-09-2017,Saving Bank account 1,Groceries,Milk,99,Expense,TXN1428
17-09-2017,Credit Card,Utilities,Kirana,558,Expense,TXN1430
17-09-2017,Saving Bank account 1,Utilities,Kirana,114,Expense,TXN1432
17-09-2017,Saving Bank account 1,Healthcare,Medicine,151,Expense,TXN1431
17-09-2017,Saving Bank account 1,Groceries,Bread,35,Expense,TXN1429
18-09-2017,Saving Bank account 1,Healthcare,Medicine,55,Expense,TXN1433
18-09-2017,Cash,Groceries,fruits,55,Expense,TXN1434
18-09-2017,Cash,Groceries,fruits,60,Expense,TXN1435
20-09-2017,Saving Bank account 1,Healthcare,Health,20,Expense,TXN1436
20-09-2017,Cash,Healthcare,Pocket money,20,Expense,TXN1437
21-09-2017,Cash,Transportation,Train,30,Expense,TXN1440
21-09-2017,Cash,Groceries,snacks,15,Expense,TXN1442
21-09-2017,Cash,Groceries,Tea,10,Expense,TXN1441
21-09-2017,Cash,Healthcare,Pocket money,70,Expense,TXN1439
21-09-2017,Cash,Transportation,auto,15,Expense,TXN1443
23-09-2017,Saving Bank account 1,Groceries,Dinner,100,Expense,TXN1445
24-09-2017,Cash,Transportation,Train,10,Expense,TXN1450
24-09-2017,Credit Card,Discretionary,Movie,560,Expense,TXN1449
24-09-2017,Saving Bank account 1,Discretionary,grooming,100,Expense,TXN1447
24-09-2017,Cash,Transportation,auto,30,Expense,TXN1446
24-09-2017,Cash,Groceries,Sweets,280,Expense,TXN1448
25-09-2017,Saving Bank account 1,Groceries,fruits,30,Expense,TXN1451
25-09-2017,Saving Bank account 1,Groceries,fruits,300,Expense,TXN1452
27-09-2017,Cash,Utilities,Kirana,312,Expense,TXN1455
28-09-2017,Saving Bank account 1,Transportation,Travels,2388,Expense,TXN1456
28-09-2017,Saving Bank account 1,Communication,Tata Sky,215,Expense,TXN1457
29-09-2017,Cash,Groceries,snacks,25,Expense,TXN1458
29-09-2017,Cash,Discretionary,Laundry,60,Expense,TXN1459
29-09-2017,Saving Bank account 1,Healthcare,Medicine,21,Expense,TXN1460
29-09-2017,Cash,Groceries,Ice cream,10,Expense,TXN1461
30-09-2017,Cash,Groceries,Grocery,30,Expense,TXN1465
30-09-2017,Saving Bank account 1,Groceries,Grocery,135,Expense,TXN1466
30-09-2017,Saving Bank account 1,Utilities,Kirana,155,Expense,TXN1467
30-09-2017,Cash,Utilities,Kitchen,600,Expense,TXN1464
30-09-2017,Saving Bank account 1,Healthcare,Medicine,59,Expense,TXN1468
01-10-2017,Saving Bank account 1,Communication,Hotstar,149,Expense,TXN1469
01-10-2017,Saving Bank account 1,Miscellaneous,Home,10000,Expense,TXN1470
02-10-2017,Credit Card,Utilities,Kirana,3055,Expense,TXN1472
04-10-2017,Cash,Healthcare,Pocket money,400,Expense,TXN1473
04-10-2017,Saving Bank account 1,Healthcare,Medicine,50,Expense,TXN1474
04-10-2017,Saving Bank account 1,Communication,Edtech Course,2700,Expense,TXN1475
06-10-2017,Saving Bank account 1,Healthcare,Medicine,468,Expense,TXN1477
08-10-2017,Credit Card,Healthcare,clothes,3198,Expense,TXN1478
09-10-2017,Cash,Groceries,Grocery,280,Expense,TXN1481
09-10-2017,Cash,Groceries,fruits,230,Expense,TXN1482
09-10-2017,Saving Bank account 1,Communication,Wifi Internet Service,5640,Expense,TXN1480
10-10-2017,Cash,Utilities,Kitchen,14,Expense,TXN1483
11-10-2017,Saving Bank account 1,Transportation,train,658.6,Expense,TXN1484
13-10-2017,Cash,Healthcare,Pocket money,70,Expense,TXN1485
18-10-2017,Credit Card,Transportation,train,1231,Expense,TXN1487
18-10-2017,Credit Card,Transportation,train,1333,Expense,TXN1488
19-10-2017,Cash,Groceries,snacks,25,Expense,TXN1489
20-10-2017,Cash,Discretionary,Diwali,20,Expense,TXN1490
21-10-2017,Cash,Groceries,Grocery,33,Expense,TXN1493
22-10-2017,Cash,Transportation,auto,50,Expense,TXN1495
23-10-2017,Cash,Utilities,Kitchen,27,Expense,TXN1500
23-10-2017,Cash,Discretionary,Footwear,220,Expense,TXN1501
23-10-2017,Saving Bank account 1,Communication,Tata Sky,191,Expense,TXN1502
23-10-2017,Cash,Discretionary,Diwali,200,Expense,TXN1496
23-10-2017,Cash,Utilities,Toiletries,99,Expense,TXN1497
23-10-2017,Cash,Utilities,Toiletries,9,Expense,TXN1498
23-10-2017,Cash,Utilities,Kirana,50,Expense,TXN1499
24-10-2017,Cash,Groceries,snacks,10,Expense,TXN1503
24-10-2017,Saving Bank account 1,Communication,Mobile Service Provider,296,Expense,TXN1504
26-10-2017,Cash,Discretionary,Diwali,500,Expense,TXN1506
26-10-2017,Cash,Discretionary,Diwali,10,Expense,TXN1507
26-10-2017,Cash,Discretionary,Diwali,50,Expense,TXN1508
26-10-2017,Cash,Transportation,auto,50,Expense,TXN1509
27-10-2017,Cash,Transportation,auto,40,Expense,TXN1510
29-10-2017,Credit Card,Communication,Mobile Service Provider,296,Expense,TXN1511
29-10-2017,Saving Bank account 1,Communication,Mobile Service Provider,296,Expense,TXN1512
29-10-2017,Credit Card,Communication,Hotstar,795.49,Expense,TXN1513
01-11-2017,Saving Bank account 1,Miscellaneous,Home,10000,Expense,TXN1515
01-11-2017,Saving Bank account 1,Communication,Mobile Service Provider,296,Expense,TXN1514
02-11-2017,Cash,Groceries,snacks,20,Expense,TXN1517
03-11-2017,Saving Bank account 1,Communication,Edtech Course,2700,Expense,TXN1519
05-11-2017,Saving Bank account 1,Communication,Tata Sky,200,Expense,TXN1520
05-11-2017,Cash,Transportation,auto,15,Expense,TXN1521
06-11-2017,Cash,Groceries,Eggs,39,Expense,TXN1522
07-11-2017,Saving Bank account 1,Groceries,Milk,70,Expense,TXN1523
08-11-2017,Credit Card,Utilities,Kirana,539,Expense,TXN1524
08-11-2017,Saving Bank account 1,Groceries,fruits,130,Expense,TXN1525
09-11-2017,Saving Bank account 1,Groceries,Milk,70,Expense,TXN1527
09-11-2017,Credit Card,Utilities,Kirana,67,Expense,TXN1530
09-11-2017,Saving Bank account 1,Healthcare,Medicine,100,Expense,TXN1529
09-11-2017,Cash,Discretionary,Laundry,72,Expense,TXN1532
09-11-2017,Cash,Utilities,Toiletries,20,Expense,TXN1531
09-11-2017,Saving Bank account 1,Groceries,Lunch,40,Expense,TXN1528
11-11-2017,Saving Bank account 1,Groceries,Eggs,39,Expense,TXN1533
11-11-2017,Saving Bank account 1,Groceries,Milk,26,Expense,TXN1534
12-11-2017,Cash,Transportation,auto,30,Expense,TXN1535
12-11-2017,Credit Card,Groceries,Dinner,1525,Expense,TXN1536
12-11-2017,Cash,Groceries,Tea,12,Expense,TXN1537
12-11-2017,Credit Card,Utilities,Appliances,130,Expense,TXN1538
12-11-2017,Cash,Transportation,Train,40,Expense,TXN1539
12-11-2017,Cash,Transportation,auto,34,Expense,TXN1541
12-11-2017,Cash,Transportation,Train,30,Expense,TXN1542
12-11-2017,Cash,Utilities,Appliances,120,Expense,TXN1543
13-11-2017,Saving Bank account 1,Groceries,Grocery,60,Expense,TXN1544
13-11-2017,Saving Bank account 1,Groceries,Grocery,50,Expense,TXN1546
13-11-2017,Saving Bank account 1,Utilities,Kirana,180,Expense,TXN1548
13-11-2017,Saving Bank account 1,Groceries,Milk,70,Expense,TXN1547
13-11-2017,Credit Card,Utilities,Kirana,268,Expense,TXN1545
14-11-2017,Saving Bank account 1,Groceries,Grocery,160,Expense,TXN1549
14-11-2017,Cash,Healthcare,Pocket money,770,Expense,TXN1550
14-11-2017,Cash,Groceries,fruits,125,Expense,TXN1551
15-11-2017,Credit Card,Groceries,Dinner,524,Expense,TXN1552
15-11-2017,Saving Bank account 1,Utilities,Kirana,209,Expense,TXN1553
15-11-2017,Saving Bank account 1,Education,Stationary,45,Expense,TXN1554
15-11-2017,Saving Bank account 1,Groceries,Bread,25,Expense,TXN1555
