Date,Mode,Category,Remark,Amount,Income_Expense,Transaction_id
28-08-2022,Credit Card,Groceries,non-veg items,745,Expense,TXN2417
30-08-2022,Debit Card,Domestic Help,gardener,1202,Expense,TXN2418
31-08-2022,Credit Card,Education,online course,2799,Expense,TXN2419
31-08-2022,Credit Card,Enrichment,musical instrument,886,Expense,TXN2420
01-09-2022,Credit Card,Groceries,festival snacks,697,Expense,TXN2421
01-09-2022,Debit Card,Education,school supplies,4599,Expense,TXN2422
02-09-2022,Mobile Wallet,Groceries,milk,64,Expense,TXN2423
03-09-2022,Mobile Wallet,Care Essentials,hair oil,488,Expense,TXN2424
04-09-2022,Cash,Groceries,popcorn,276,Expense,TXN2425
04-09-2022,Mobile Wallet,Healthcare,dermatologist,190,Expense,TXN2426
04-09-2022,Automatic Payment,Salary,monthly salary,54457,Income,TXN2427
04-09-2022,Mobile Wallet,Rewards,reward redemption,88,Income,TXN2428
04-09-2022,Mobile Wallet,Rewards,reward redemption,93,Income,TXN2429
04-09-2022,Mobile Wallet,Groceries,pickles,203,Expense,TXN2430
05-09-2022,Cheque,Rent,maintenance charges,14772,Expense,TXN2431
05-09-2022,Credit Card,Communication,landline bill,779,Expense,TXN2432
05-09-2022,Credit Card,Utilities,sewer charges,693,Expense,TXN2433
05-09-2022,Mobile Wallet,Care Essentials,beauty products,119,Expense,TXN2434
06-09-2022,Mobile Wallet,Groceries,ice cream,230,Expense,TXN2435
07-09-2022,Other,Pension,retirement benefits,21565,Income,TXN2436
07-09-2022,UPI,Education,school fees,334,Expense,TXN2437
08-09-2022,Credit Card,Communication,cable tv bill,538,Expense,TXN2438
08-09-2022,Debit Card,Enrichment,art supplies,972,Expense,TXN2439
08-09-2022,UPI,Groceries,bread,116,Expense,TXN2440
08-09-2022,UPI,Domestic Help,car cleaner,293,Expense,TXN2441
09-09-2022,Credit Card,Communication,DTH recharge,563,Expense,TXN2442
09-09-2022,Credit Card,Financial Dues,personal loan EMI,7945,Expense,TXN2443
10-09-2022,Credit Card,Groceries,non-veg items,784,Expense,TXN2444
10-09-2022,Debit Card,Rent,late rent penalty received,5685,Income,TXN2445
10-09-2022,UPI,Communication,mobile recharge,262,Expense,TXN2446
10-09-2022,Credit Card,Groceries,non-veg items,659,Expense,TXN2447
10-09-2022,Credit Card,Enrichment,art classes,859,Expense,TXN2448
11-09-2022,Debit Card,Stocks,dividend income,1942,Income,TXN2449
11-09-2022,Mobile Wallet,Groceries,yogurt,52,Expense,TXN2450
11-09-2022,Mobile Wallet,Miscellaneous,insurance claim,272,Income,TXN2451
12-09-2022,Cash,Groceries,biscuits,211,Expense,TXN2452
12-09-2022,UPI,Groceries,chutney,249,Expense,TXN2453
12-09-2022,UPI,Miscellaneous,contest winning,459,Income,TXN2454
13-09-2022,Credit Card,Utilities,electricity bill,544,Expense,TXN2455
13-09-2022,Mobile Wallet,Care Essentials,shampoo,256,Expense,TXN2456
14-09-2022,Credit Card,Utilities,gas bill,587,Expense,TXN2457
14-09-2022,Cash,Communication,internet bill,216,Expense,TXN2458
14-09-2022,Cash,Miscellaneous,charity donation,422,Expense,TXN2459
15-09-2022,Debit Card,Utilities,water bill,664,Expense,TXN2460
15-09-2022,Debit Card,Utilities,waste collection,656,Expense,TXN2461
15-09-2022,Credit Card,Domestic Help,cook fees,991,Expense,TXN2462
16-09-2022,Credit Card,Financial Dues,bank charges,4951,Expense,TXN2463
16-09-2022,Debit Card,Financial Dues,retirement fund,4744,Expense,TXN2464
16-09-2022,Credit Card,Interest,treasury yield,9403,Income,TXN2465
16-09-2022,Cash,Groceries,oats,264,Expense,TXN2466
16-09-2022,Debit Card,Domestic Help,gardener,1175,Expense,TXN2467
17-09-2022,Credit Card,Interest,post office interest,5072,Income,TXN2468
17-09-2022,UPI,Groceries,salt,296,Expense,TXN2469
17-09-2022,Debit Card,Discretionary,footwear,918,Expense,TXN2470
18-09-2022,Debit Card,Enrichment,hobby supplies,973,Expense,TXN2471
18-09-2022,UPI,Miscellaneous,rebate amount,132,Income,TXN2472
19-09-2022,Debit Card,Discretionary,footwear,996,Expense,TXN2473
19-09-2022,Mobile Wallet,Groceries,yogurt,133,Expense,TXN2474
20-09-2022,Mobile Wallet,Care Essentials,hair oil,232,Expense,TXN2475
20-09-2022,Cash,Groceries,non-veg items,463,Expense,TXN2476
21-09-2022,Credit Card,Education,stationery,4834,Expense,TXN2477
21-09-2022,Mobile Wallet,Care Essentials,beauty products,212,Expense,TXN2478
21-09-2022,Debit Card,Financial Dues,gold loan EMI,8768,Expense,TXN2479
22-09-2022,Cash,Miscellaneous,wedding expense,344,Expense,TXN2480
22-09-2022,UPI,Miscellaneous,postage stamps,333,Expense,TXN2481
23-09-2022,Debit Card,Education,workshop fees,6293,Expense,TXN2482
23-09-2022,UPI,Groceries,chocolate,273,Expense,TXN2483
24-09-2022,Credit Card,Groceries,toiletries,3441,Expense,TXN2484
24-09-2022,Debit Card,Groceries,festival snacks,718,Expense,TXN2485
25-09-2022,Credit Card,Stocks,capital gain,528,Income,TXN2486
25-09-2022,UPI,Groceries,veggies,227,Expense,TXN2487
26-09-2022,UPI,Rewards,wallet cashback,53,Income,TXN2488
27-09-2022,Credit Card,Financial Dues,tax payment,7133,Expense,TXN2489
27-09-2022,Cash,Groceries,chocolate,116,Expense,TXN2490
28-09-2022,Credit Card,Healthcare,antiseptic,766,Expense,TXN2491
29-09-2022,Credit Card,Healthcare,health checkup,698,Expense,TXN2492
29-09-2022,Debit Card,Transportation,bike repair,654,Expense,TXN2493
29-09-2022,Credit Card,Education,library fees,6616,Expense,TXN2494
01-10-2022,Mobile Wallet,Groceries,dry fruits,357,Expense,TXN2495
01-10-2022,Credit Card,Discretionary,dining out,581,Expense,TXN2496
02-10-2022,Mobile Wallet,Care Essentials,salon visit,275,Expense,TXN2497
03-10-2022,Debit Card,Financial Dues,mutual fund SIP,7423,Expense,TXN2498
03-10-2022,UPI,Groceries,oats,212,Expense,TXN2499
03-10-2022,Other,Salary,performance bonus,52928,Income,TXN2500
04-10-2022,Cash,Rewards,credit card reward,161,Income,TXN2501
04-10-2022,Credit Card,Groceries,non-veg items,508,Expense,TXN2502
04-10-2022,Mobile Wallet,Healthcare,dentist,417,Expense,TXN2503
04-10-2022,Automatic Payment,Rent,rent paid to houseowner,11007,Expense,TXN2504
05-10-2022,UPI,Groceries,spices,160,Expense,TXN2505
05-10-2022,Debit Card,Stocks,mutual fund profit,1598,Income,TXN2506
05-10-2022,Debit Card,Utilities,water bill,608,Expense,TXN2507
06-10-2022,Debit Card,Interest,interest on loan,5414,Income,TXN2508
06-10-2022,Credit Card,Education,coaching fees,1020,Expense,TXN2509
06-10-2022,Other,Pension,retirement benefits,29410,Income,TXN2510
07-10-2022,Credit Card,Education,library fees,9240,Expense,TXN2511
07-10-2022,Mobile Wallet,Miscellaneous,emergency expense,391,Expense,TXN2512
07-10-2022,Cash,Groceries,yogurt,197,Expense,TXN2513
07-10-2022,Debit Card,Utilities,sewer charges,654,Expense,TXN2514
07-10-2022,Debit Card,Utilities,gas bill,660,Expense,TXN2515
07-10-2022,UPI,Miscellaneous,expense reimbursement,460,Income,TXN2516
07-10-2022,Credit Card,Rent,late rent penalty received,5336,Income,TXN2517
07-10-2022,UPI,Care Essentials,shampoo,403,Expense,TXN2518
08-10-2022,UPI,Care Essentials,salon visit,344,Expense,TXN2519
08-10-2022,Mobile Wallet,Miscellaneous,festive expense,52,Expense,TXN2520
08-10-2022,Cash,Groceries,dal,122,Expense,TXN2521
08-10-2022,Debit Card,Enrichment,swimming class,841,Expense,TXN2522
08-10-2022,Credit Card,Financial Dues,credit card bill,6041,Expense,TXN2523
08-10-2022,Credit Card,Communication,internet bill,984,Expense,TXN2524
08-10-2022,Cash,Groceries,masala powders,220,Expense,TXN2525
09-10-2022,UPI,Groceries,buttermilk,108,Expense,TXN2526
09-10-2022,Debit Card,Communication,landline bill,566,Expense,TXN2527
09-10-2022,Credit Card,Utilities,electricity bill,737,Expense,TXN2528
10-10-2022,Credit Card,Communication,DTH recharge,770,Expense,TXN2529
10-10-2022,UPI,Groceries,non-veg items,405,Expense,TXN2530
10-10-2022,UPI,Care Essentials,haircut,357,Expense,TXN2531
11-10-2022,Debit Card,Stocks,equity sale,558,Income,TXN2532
12-10-2022,Credit Card,Gifts,monetary gift,894,Income,TXN2533
12-10-2022,Debit Card,Utilities,waste collection,728,Expense,TXN2534
13-10-2022,Mobile Wallet,Groceries,bread,196,Expense,TXN2535
14-10-2022,Mobile Wallet,Groceries,dry fruits,235,Expense,TXN2536
14-10-2022,Credit Card,Communication,cable tv bill,850,Expense,TXN2537
14-10-2022,Credit Card,Financial Dues,investment deposit,3448,Expense,TXN2538
14-10-2022,UPI,Communication,mobile recharge,217,Expense,TXN2539
15-10-2022,Mobile Wallet,Miscellaneous,unexpected repairs,324,Expense,TXN2540
15-10-2022,Cash,Rewards,discount voucher,86,Income,TXN2541
15-10-2022,UPI,Groceries,atta,91,Expense,TXN2542
15-10-2022,Mobile Wallet,Groceries,festival snacks,236,Expense,TXN2543
16-10-2022,Debit Card,Domestic Help,pest control,1088,Expense,TXN2544
17-10-2022,UPI,Care Essentials,sunscreen,348,Expense,TXN2545
17-10-2022,Debit Card,Financial Dues,PPF deposit,5328,Expense,TXN2546
18-10-2022,Cash,Miscellaneous,deposit return,453,Income,TXN2547
18-10-2022,UPI,Groceries,chutney,75,Expense,TXN2548
19-10-2022,Mobile Wallet,Miscellaneous,security refund,212,Income,TXN2549
19-10-2022,Credit Card,Education,books,6880,Expense,TXN2550
20-10-2022,Debit Card,Groceries,kitchen items,3817,Expense,TXN2551
20-10-2022,UPI,Groceries,coffee,277,Expense,TXN2552
20-10-2022,Debit Card,Domestic Help,watchman tip,510,Expense,TXN2553
20-10-2022,Credit Card,Discretionary,vacation,810,Expense,TXN2554
21-10-2022,Mobile Wallet,Rewards,wallet cashback,178,Income,TXN2555
21-10-2022,Debit Card,Financial Dues,tax payment,8544,Expense,TXN2556
21-10-2022,UPI,Groceries,buns,57,Expense,TXN2557
22-10-2022,Credit Card,Education,library fees,8749,Expense,TXN2558
22-10-2022,Cash,Transportation,puncture repair,263,Expense,TXN2559
23-10-2022,UPI,Groceries,non-veg items,249,Expense,TXN2560
24-10-2022,Credit Card,Education,uniform,5293,Expense,TXN2561
24-10-2022,UPI,Groceries,curd,145,Expense,TXN2562
24-10-2022,UPI,Groceries,veggies,81,Expense,TXN2563
25-10-2022,Credit Card,Enrichment,subscription fees,869,Expense,TXN2564
26-10-2022,Cash,Groceries,curd,192,Expense,TXN2565
27-10-2022,Cash,Groceries,oats,200,Expense,TXN2566
29-10-2022,Debit Card,Healthcare,supplements,926,Expense,TXN2567
29-10-2022,Mobile Wallet,Healthcare,vitamins,274,Expense,TXN2568
30-10-2022,Credit Card,Enrichment,art supplies,998,Expense,TXN2569
30-10-2022,UPI,Domestic Help,plumber,391,Expense,TXN2570
30-10-2022,Credit Card,Interest,interest on loan,8121,Income,TXN2571
01-11-2022,Cash,Care Essentials,spa,379,Expense,TXN2572
01-11-2022,Mobile Wallet,Groceries,atta,167,Expense,TXN2573
02-11-2022,UPI,Miscellaneous,emergency expense,405,Expense,TXN2574
02-11-2022,Credit Card,Interest,recurring deposit,8915,Income,TXN2575
02-11-2022,Debit Card,Financial Dues,tax payment,5315,Expense,TXN2576
02-11-2022,Bank Transfer,Salary,salary arrears,50137,Income,TXN2577
03-11-2022,Other,Rent,monthly rent for PG,17919,Expense,TXN2578
04-11-2022,Mobile Wallet,Groceries,non-veg items,423,Expense,TXN2579
04-11-2022,Cash,Miscellaneous,courier charges,175,Expense,TXN2580
05-11-2022,Credit Card,Rent,late rent penalty received,5909,Income,TXN2581
05-11-2022,Mobile Wallet,Miscellaneous,survey incentive,276,Income,TXN2582
06-11-2022,Credit Card,Discretionary,clothing,932,Expense,TXN2583
06-11-2022,UPI,Miscellaneous,membership fees,345,Expense,TXN2584
06-11-2022,Cash,Groceries,sugar,63,Expense,TXN2585
07-11-2022,Automatic Payment,Pension,superannuation,22564,Income,TXN2586
07-11-2022,Cash,Groceries,fruits,239,Expense,TXN2587
07-11-2022,Debit Card,Communication,landline bill,705,Expense,TXN2588
08-11-2022,Cash,Care Essentials,contact lens solution,272,Expense,TXN2589
08-11-2022,Credit Card,Domestic Help,babysitter,703,Expense,TXN2590
08-11-2022,Credit Card,Education,stationery,8595,Expense,TXN2591
08-11-2022,Debit Card,Stocks,capital gain,1917,Income,TXN2592
08-11-2022,Debit Card,Utilities,water bill,500,Expense,TXN2593
08-11-2022,UPI,Education,exam fees,281,Expense,TXN2594
08-11-2022,Mobile Wallet,Groceries,non-veg items,203,Expense,TXN2595
09-11-2022,Cash,Miscellaneous,expense reimbursement,211,Income,TXN2596
09-11-2022,Debit Card,Utilities,waste collection,690,Expense,TXN2597
09-11-2022,Debit Card,Utilities,gas bill,763,Expense,TXN2598
10-11-2022,Debit Card,Enrichment,art classes,979,Expense,TXN2599
10-11-2022,Mobile Wallet,Groceries,spices,61,Expense,TXN2600
11-11-2022,Debit Card,Interest,certificate deposit,6593,Income,TXN2601
11-11-2022,Debit Card,Utilities,sewer charges,615,Expense,TXN2602
11-11-2022,Debit Card,Communication,mobile recharge,863,Expense,TXN2603
11-11-2022,Credit Card,Communication,DTH recharge,668,Expense,TXN2604
12-11-2022,Debit Card,Groceries,festival snacks,648,Expense,TXN2605
12-11-2022,Mobile Wallet,Groceries,snacks,81,Expense,TXN2606
12-11-2022,UPI,Groceries,salt,283,Expense,TXN2607
12-11-2022,Debit Card,Utilities,electricity bill,514,Expense,TXN2608
12-11-2022,Credit Card,Communication,internet bill,940,Expense,TXN2609
13-11-2022,UPI,Healthcare,blood test,365,Expense,TXN2610
13-11-2022,Credit Card,Domestic Help,car cleaner,687,Expense,TXN2611
15-11-2022,Cash,Groceries,buns,277,Expense,TXN2612
15-11-2022,Debit Card,Financial Dues,mutual fund SIP,7875,Expense,TXN2613
15-11-2022,Credit Card,Healthcare,BP monitor,835,Expense,TXN2614
15-11-2022,Mobile Wallet,Communication,cable tv bill,409,Expense,TXN2615
16-11-2022,Mobile Wallet,Groceries,non-veg items,356,Expense,TXN2616
16-11-2022,UPI,Miscellaneous,insurance claim,72,Income,TXN2617
16-11-2022,Cash,Care Essentials,baby care items,472,Expense,TXN2618
16-11-2022,Credit Card,Gifts,retirement gift,510,Income,TXN2619
17-11-2022,Credit Card,Education,school supplies,3174,Expense,TXN2620
18-11-2022,UPI,Groceries,yogurt,291,Expense,TXN2621
20-11-2022,Cash,Discretionary,clothing,246,Expense,TXN2622
20-11-2022,Credit Card,Groceries,festival snacks,794,Expense,TXN2623
21-11-2022,Cash,Rewards,reward redemption,81,Income,TXN2624
21-11-2022,Mobile Wallet,Groceries,veggies,60,Expense,TXN2625
21-11-2022,Credit Card,Financial Dues,insurance premium,5554,Expense,TXN2626
22-11-2022,Cash,Groceries,spices,94,Expense,TXN2627
22-11-2022,Debit Card,Enrichment,art supplies,848,Expense,TXN2628
22-11-2022,Debit Card,Enrichment,subscription fees,846,Expense,TXN2629
22-11-2022,UPI,Groceries,snacks,174,Expense,TXN2630
22-11-2022,Cash,Groceries,atta,100,Expense,TXN2631
23-11-2022,Cash,Care Essentials,makeup items,189,Expense,TXN2632
23-11-2022,Debit Card,Transportation,tyre change,581,Expense,TXN2633
24-11-2022,Mobile Wallet,Rewards,survey reward,101,Income,TXN2634
25-11-2022,Debit Card,Groceries,cleaning supplies,4622,Expense,TXN2635
26-11-2022,Mobile Wallet,Care Essentials,moisturizer,378,Expense,TXN2636
26-11-2022,Debit Card,Stocks,IPO allotment,1353,Income,TXN2637
27-11-2022,Cash,Groceries,sugar,156,Expense,TXN2638
27-11-2022,Credit Card,Education,workshop fees,7343,Expense,TXN2639
27-11-2022,Debit Card,Healthcare,vitamins,662,Expense,TXN2640
28-11-2022,Debit Card,Financial Dues,bank charges,8631,Expense,TXN2641
28-11-2022,Credit Card,Groceries,dry fruits,730,Expense,TXN2642
28-11-2022,Cash,Rewards,wallet cashback,134,Income,TXN2643
29-11-2022,Credit Card,Education,stationery,8755,Expense,TXN2644
29-11-2022,Mobile Wallet,Domestic Help,electrician,198,Expense,TXN2645
30-11-2022,Credit Card,Financial Dues,late payment fees,4310,Expense,TXN2646
01-12-2022,Automatic Payment,Rent,HRA deducted from salary,10468,Expense,TXN2647
01-12-2022,Cash,Miscellaneous,rebate amount,342,Income,TXN2648
01-12-2022,Other,Pension,retirement benefits,26060,Income,TXN2649
01-12-2022,Debit Card,Financial Dues,mutual fund SIP,2632,Expense,TXN2650
01-12-2022,UPI,Care Essentials,makeup items,260,Expense,TXN2651
01-12-2022,Debit Card,Healthcare,supplements,555,Expense,TXN2652
02-12-2022,Automatic Payment,Salary,overtime payment,50088,Income,TXN2653
02-12-2022,Cash,Miscellaneous,survey incentive,221,Income,TXN2654
02-12-2022,UPI,Miscellaneous,birthday expense,58,Expense,TXN2655
03-12-2022,Credit Card,Education,tuition fees,1998,Expense,TXN2656
03-12-2022,Mobile Wallet,Care Essentials,beauty products,383,Expense,TXN2657
03-12-2022,Cash,Groceries,honey,142,Expense,TXN2658
03-12-2022,Credit Card,Enrichment,yoga classes,884,Expense,TXN2659
03-12-2022,UPI,Groceries,non-veg items,301,Expense,TXN2660
03-12-2022,Cash,Care Essentials,haircut,379,Expense,TXN2661
04-12-2022,Cash,Miscellaneous,wedding expense,369,Expense,TXN2662
04-12-2022,Cash,Groceries,cornflakes,230,Expense,TXN2663
04-12-2022,Debit Card,Rent,late rent penalty received,6160,Income,TXN2664
05-12-2022,UPI,Communication,mobile recharge,461,Expense,TXN2665
06-12-2022,Credit Card,Financial Dues,credit card bill,6196,Expense,TXN2666
06-12-2022,UPI,Rewards,reward redemption,148,Income,TXN2667
06-12-2022,UPI,Groceries,chocolate,186,Expense,TXN2668
07-12-2022,Credit Card,Domestic Help,plumber,1121,Expense,TXN2669
07-12-2022,Credit Card,Communication,internet bill,562,Expense,TXN2670
08-12-2022,Credit Card,Financial Dues,gold loan EMI,5354,Expense,TXN2671
08-12-2022,Credit Card,Utilities,gas bill,557,Expense,TXN2672
08-12-2022,Debit Card,Communication,landline bill,996,Expense,TXN2673
08-12-2022,Debit Card,Communication,DTH recharge,742,Expense,TXN2674
09-12-2022,Mobile Wallet,Rewards,discount voucher,136,Income,TXN2675
09-12-2022,UPI,Healthcare,health checkup,197,Expense,TXN2676
09-12-2022,UPI,Groceries,sugar,169,Expense,TXN2677
10-12-2022,Credit Card,Interest,treasury yield,5758,Income,TXN2678
10-12-2022,UPI,Groceries,chutney,240,Expense,TXN2679
11-12-2022,Mobile Wallet,Groceries,milk,193,Expense,TXN2680
11-12-2022,UPI,Miscellaneous,fine payment,359,Expense,TXN2681
12-12-2022,Debit Card,Utilities,electricity bill,563,Expense,TXN2682
12-12-2022,UPI,Groceries,bread,115,Expense,TXN2683
13-12-2022,UPI,Domestic Help,maid fees,439,Expense,TXN2684
13-12-2022,Debit Card,Utilities,sewer charges,527,Expense,TXN2685
13-12-2022,Credit Card,Groceries,dry fruits,584,Expense,TXN2686
13-12-2022,Credit Card,Communication,cable tv bill,506,Expense,TXN2687
14-12-2022,Debit Card,Utilities,water bill,622,Expense,TXN2688
14-12-2022,Credit Card,Groceries,festival snacks,667,Expense,TXN2689
15-12-2022,Credit Card,Utilities,waste collection,774,Expense,TXN2690
15-12-2022,Cash,Groceries,pickles,275,Expense,TXN2691
17-12-2022,Credit Card,Enrichment,art supplies,849,Expense,TXN2692
17-12-2022,Credit Card,Healthcare,supplements,743,Expense,TXN2693
18-12-2022,Debit Card,Interest,recurring deposit,7577,Income,TXN2694
18-12-2022,Mobile Wallet,Groceries,dal,196,Expense,TXN2695
18-12-2022,Debit Card,Enrichment,sports equipment,972,Expense,TXN2696
18-12-2022,Mobile Wallet,Groceries,festival snacks,254,Expense,TXN2697
18-12-2022,Mobile Wallet,Groceries,amul butter,228,Expense,TXN2698
18-12-2022,Debit Card,Financial Dues,late payment fees,8640,Expense,TXN2699
19-12-2022,Credit Card,Gifts,graduation gift,686,Income,TXN2700
20-12-2022,Debit Card,Stocks,capital gain,915,Income,TXN2701
20-12-2022,Debit Card,Groceries,non-veg items,559,Expense,TXN2702
20-12-2022,Credit Card,Groceries,kitchen items,4787,Expense,TXN2703
21-12-2022,UPI,Groceries,honey,298,Expense,TXN2704
21-12-2022,Debit Card,Transportation,car repair,559,Expense,TXN2705
21-12-2022,Credit Card,Domestic Help,driver salary,1027,Expense,TXN2706
23-12-2022,Cash,Discretionary,dining out,411,Expense,TXN2707
24-12-2022,Mobile Wallet,Care Essentials,haircut,198,Expense,TXN2708
24-12-2022,Cash,Groceries,cornflakes,263,Expense,TXN2709
25-12-2022,Cash,Groceries,amul butter,153,Expense,TXN2710
25-12-2022,Cash,Miscellaneous,rebate amount,462,Income,TXN2711
25-12-2022,Debit Card,Education,project materials,4940,Expense,TXN2712
25-12-2022,Credit Card,Financial Dues,insurance premium,8626,Expense,TXN2713
26-12-2022,Debit Card,Groceries,non-veg items,528,Expense,TXN2714
26-12-2022,Credit Card,Education,library fees,7724,Expense,TXN2715
26-12-2022,Cash,Groceries,eggs,63,Expense,TXN2716
26-12-2022,Cash,Rewards,discount voucher,153,Income,TXN2717
28-12-2022,Debit Card,Groceries,festival snacks,745,Expense,TXN2718
29-12-2022,Credit Card,Education,library fees,4830,Expense,TXN2719
30-12-2022,Credit Card,Gifts,retirement gift,930,Income,TXN2720
30-12-2022,Debit Card,Education,books,4374,Expense,TXN2721
30-12-2022,Mobile Wallet,Care Essentials,deodorant,474,Expense,TXN2722
30-12-2022,Credit Card,Discretionary,flight tickets,553,Expense,TXN2723
31-12-2022,Credit Card,Stocks,capital gain,811,Income,TXN2724
01-01-2023,Credit Card,Groceries,dry fruits,644,Expense,TXN2725
01-01-2023,Debit Card,Enrichment,hobby supplies,837,Expense,TXN2726
01-01-2023,Cash,Miscellaneous,emergency expense,290,Expense,TXN2727
02-01-2023,Debit Card,Education,coaching fees,797,Expense,TXN2728
02-01-2023,UPI,Groceries,ice cream,156,Expense,TXN2729
02-01-2023,Mobile Wallet,Miscellaneous,deposit return,190,Income,TXN2730
03-01-2023,Debit Card,Domestic Help,pest control,522,Expense,TXN2731
03-01-2023,Mobile Wallet,Miscellaneous,charity donation,62,Expense,TXN2732
03-01-2023,Bank Transfer,Salary,bonus payment,54603,Income,TXN2733
03-01-2023,Mobile Wallet,Groceries,amul butter,292,Expense,TXN2734
03-01-2023,Bank Transfer,Rent,rent paid to houseowner,14731,Expense,TXN2735
04-01-2023,Mobile Wallet,Groceries,dal,57,Expense,TXN2736
04-01-2023,Credit Card,Rent,security deposit received,6147,Income,TXN2737
04-01-2023,UPI,Healthcare,medicines,435,Expense,TXN2738
04-01-2023,Mobile Wallet,Groceries,eggs,194,Expense,TXN2739
04-01-2023,Cheque,Pension,retirement benefits,24244,Income,TXN2740
05-01-2023,Debit Card,Communication,internet bill,779,Expense,TXN2741
06-01-2023,Mobile Wallet,Groceries,non-veg items,350,Expense,TXN2742
06-01-2023,Debit Card,Domestic Help,driver salary,1096,Expense,TXN2743
06-01-2023,Credit Card,Education,books,1401,Expense,TXN2744
07-01-2023,UPI,Care Essentials,beauty products,186,Expense,TXN2745
08-01-2023,Credit Card,Utilities,sewer charges,667,Expense,TXN2746
09-01-2023,Mobile Wallet,Rewards,credit card reward,82,Income,TXN2747
09-01-2023,Credit Card,Healthcare,doctor visit,587,Expense,TXN2748
09-01-2023,Credit Card,Communication,cable tv bill,775,Expense,TXN2749
09-01-2023,Credit Card,Enrichment,dance class,941,Expense,TXN2750
10-01-2023,Debit Card,Communication,landline bill,673,Expense,TXN2751
10-01-2023,Mobile Wallet,Education,library fees,328,Expense,TXN2752
10-01-2023,Credit Card,Stocks,trading profit,1248,Income,TXN2753
10-01-2023,Debit Card,Education,stationery,1198,Expense,TXN2754
10-01-2023,Debit Card,Utilities,waste collection,519,Expense,TXN2755
11-01-2023,Debit Card,Communication,mobile recharge,618,Expense,TXN2756
11-01-2023,Debit Card,Utilities,water bill,778,Expense,TXN2757
11-01-2023,Debit Card,Financial Dues,tax payment,6293,Expense,TXN2758
12-01-2023,Cash,Groceries,buns,259,Expense,TXN2759
12-01-2023,UPI,Care Essentials,moisturizer,229,Expense,TXN2760
12-01-2023,Credit Card,Stocks,trading profit,1906,Income,TXN2761
12-01-2023,Debit Card,Financial Dues,mutual fund SIP,4881,Expense,TXN2762
13-01-2023,UPI,Groceries,curd,68,Expense,TXN2763
13-01-2023,Mobile Wallet,Miscellaneous,expense reimbursement,445,Income,TXN2764
13-01-2023,UPI,Groceries,cornflakes,258,Expense,TXN2765
13-01-2023,Mobile Wallet,Transportation,bus pass,111,Expense,TXN2766
13-01-2023,Mobile Wallet,Groceries,non-veg items,321,Expense,TXN2767
14-01-2023,Debit Card,Communication,DTH recharge,844,Expense,TXN2768
14-01-2023,Mobile Wallet,Rewards,loyalty points,71,Income,TXN2769
14-01-2023,Credit Card,Utilities,electricity bill,600,Expense,TXN2770
14-01-2023,Credit Card,Utilities,gas bill,648,Expense,TXN2771
14-01-2023,Debit Card,Groceries,dry fruits,513,Expense,TXN2772
15-01-2023,Credit Card,Interest,FD interest,8254,Income,TXN2773
17-01-2023,UPI,Care Essentials,spa,406,Expense,TXN2774
18-01-2023,UPI,Groceries,non-veg items,272,Expense,TXN2775
18-01-2023,UPI,Groceries,tea,225,Expense,TXN2776
19-01-2023,UPI,Groceries,ghee,224,Expense,TXN2777
19-01-2023,Debit Card,Financial Dues,PPF deposit,6408,Expense,TXN2778
20-01-2023,Cash,Domestic Help,laundry service,118,Expense,TXN2779
20-01-2023,UPI,Healthcare,first aid,192,Expense,TXN2780
20-01-2023,Mobile Wallet,Discretionary,entertainment,245,Expense,TXN2781
20-01-2023,Cash,Rewards,credit card reward,75,Income,TXN2782
20-01-2023,Credit Card,Financial Dues,tax payment,6167,Expense,TXN2783
20-01-2023,Debit Card,Education,stationery,6546,Expense,TXN2784
20-01-2023,UPI,Groceries,eggs,268,Expense,TXN2785
21-01-2023,Credit Card,Interest,post office interest,5285,Income,TXN2786
22-01-2023,Debit Card,Groceries,kendriya bhandar,3864,Expense,TXN2787
23-01-2023,UPI,Groceries,buns,153,Expense,TXN2788
23-01-2023,Mobile Wallet,Groceries,dal,72,Expense,TXN2789
24-01-2023,Cash,Groceries,oats,236,Expense,TXN2790
25-01-2023,Mobile Wallet,Care Essentials,baby care items,473,Expense,TXN2791
25-01-2023,UPI,Care Essentials,salon visit,243,Expense,TXN2792
27-01-2023,Credit Card,Discretionary,food delivery,828,Expense,TXN2793
27-01-2023,Cash,Groceries,amul butter,79,Expense,TXN2794
27-01-2023,Debit Card,Enrichment,musical instrument,950,Expense,TXN2795
28-01-2023,Cash,Miscellaneous,insurance claim,91,Income,TXN2796
28-01-2023,Mobile Wallet,Groceries,dry fruits,299,Expense,TXN2797
30-01-2023,UPI,Miscellaneous,religious offering,242,Expense,TXN2798
30-01-2023,Credit Card,Financial Dues,investment deposit,7543,Expense,TXN2799
01-02-2023,UPI,Miscellaneous,security refund,403,Income,TXN2800
01-02-2023,Credit Card,Interest,FD interest,6734,Income,TXN2801
01-02-2023,Credit Card,Healthcare,vitamins,605,Expense,TXN2802
01-02-2023,Other,Rent,lease amount,15773,Expense,TXN2803
01-02-2023,UPI,Groceries,chocolate,128,Expense,TXN2804
02-02-2023,Cash,Care Essentials,soap,173,Expense,TXN2805
02-02-2023,Credit Card,Enrichment,subscription fees,867,Expense,TXN2806
02-02-2023,Debit Card,Stocks,equity sale,675,Income,TXN2807
02-02-2023,Credit Card,Financial Dues,investment deposit,6236,Expense,TXN2808
